mode: set
github.com/nutsdb/nutsdb/batch.go:27.52,36.2 4 0
github.com/nutsdb/nutsdb/watch_manager.go:71.31,73.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:75.2,75.9 1 1
github.com/nutsdb/nutsdb/watch_manager.go:76.31,77.13 1 1
github.com/nutsdb/nutsdb/watch_manager.go:78.29,79.31 1 0
github.com/nutsdb/nutsdb/watch_manager.go:80.10,81.32 1 0
github.com/nutsdb/nutsdb/watch_manager.go:86.50,91.12 3 1
github.com/nutsdb/nutsdb/watch_manager.go:91.12,94.3 2 1
github.com/nutsdb/nutsdb/watch_manager.go:97.2,98.12 2 1
github.com/nutsdb/nutsdb/watch_manager.go:98.12,101.3 2 1
github.com/nutsdb/nutsdb/watch_manager.go:103.2,105.12 2 1
github.com/nutsdb/nutsdb/watch_manager.go:109.40,112.15 2 1
github.com/nutsdb/nutsdb/watch_manager.go:112.15,114.23 1 1
github.com/nutsdb/nutsdb/watch_manager.go:114.23,115.11 1 0
github.com/nutsdb/nutsdb/watch_manager.go:116.38,116.38 0 0
github.com/nutsdb/nutsdb/watch_manager.go:117.12,118.86 1 0
github.com/nutsdb/nutsdb/watch_manager.go:122.3,122.27 1 1
github.com/nutsdb/nutsdb/watch_manager.go:125.2,125.51 1 1
github.com/nutsdb/nutsdb/watch_manager.go:125.51,126.10 1 1
github.com/nutsdb/nutsdb/watch_manager.go:127.35,127.35 0 1
github.com/nutsdb/nutsdb/watch_manager.go:128.30,128.30 0 0
github.com/nutsdb/nutsdb/watch_manager.go:129.11,130.104 1 0
github.com/nutsdb/nutsdb/watch_manager.go:134.2,134.6 1 1
github.com/nutsdb/nutsdb/watch_manager.go:134.6,135.10 1 1
github.com/nutsdb/nutsdb/watch_manager.go:136.34,137.11 1 1
github.com/nutsdb/nutsdb/watch_manager.go:137.11,139.5 1 0
github.com/nutsdb/nutsdb/watch_manager.go:140.4,140.34 1 1
github.com/nutsdb/nutsdb/watch_manager.go:141.30,142.10 1 1
github.com/nutsdb/nutsdb/watch_manager.go:145.2,146.7 1 1
github.com/nutsdb/nutsdb/watch_manager.go:146.7,147.36 1 1
github.com/nutsdb/nutsdb/watch_manager.go:147.36,150.21 3 0
github.com/nutsdb/nutsdb/watch_manager.go:153.4,153.11 1 1
github.com/nutsdb/nutsdb/watch_manager.go:154.35,155.12 1 1
github.com/nutsdb/nutsdb/watch_manager.go:155.12,157.6 1 0
github.com/nutsdb/nutsdb/watch_manager.go:158.5,158.35 1 1
github.com/nutsdb/nutsdb/watch_manager.go:160.31,161.11 1 0
github.com/nutsdb/nutsdb/watch_manager.go:163.12,164.25 1 1
github.com/nutsdb/nutsdb/watch_manager.go:164.25,167.6 2 1
github.com/nutsdb/nutsdb/watch_manager.go:168.5,168.21 1 1
github.com/nutsdb/nutsdb/watch_manager.go:175.42,176.6 1 1
github.com/nutsdb/nutsdb/watch_manager.go:176.6,177.10 1 1
github.com/nutsdb/nutsdb/watch_manager.go:178.41,179.11 1 1
github.com/nutsdb/nutsdb/watch_manager.go:179.11,181.5 1 0
github.com/nutsdb/nutsdb/watch_manager.go:182.4,182.35 1 1
github.com/nutsdb/nutsdb/watch_manager.go:184.30,186.8 1 1
github.com/nutsdb/nutsdb/watch_manager.go:186.8,187.12 1 1
github.com/nutsdb/nutsdb/watch_manager.go:188.43,189.13 1 1
github.com/nutsdb/nutsdb/watch_manager.go:189.13,191.7 1 1
github.com/nutsdb/nutsdb/watch_manager.go:192.6,192.37 1 0
github.com/nutsdb/nutsdb/watch_manager.go:193.13,194.12 1 1
github.com/nutsdb/nutsdb/watch_manager.go:202.74,206.24 3 1
github.com/nutsdb/nutsdb/watch_manager.go:206.24,208.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:210.2,210.35 1 1
github.com/nutsdb/nutsdb/watch_manager.go:210.35,212.11 2 1
github.com/nutsdb/nutsdb/watch_manager.go:212.11,213.12 1 0
github.com/nutsdb/nutsdb/watch_manager.go:216.3,218.11 3 1
github.com/nutsdb/nutsdb/watch_manager.go:218.11,219.12 1 0
github.com/nutsdb/nutsdb/watch_manager.go:223.3,223.10 1 1
github.com/nutsdb/nutsdb/watch_manager.go:224.42,225.31 1 1
github.com/nutsdb/nutsdb/watch_manager.go:226.11,228.55 2 1
github.com/nutsdb/nutsdb/watch_manager.go:228.55,232.93 2 1
github.com/nutsdb/nutsdb/watch_manager.go:232.93,234.49 2 1
github.com/nutsdb/nutsdb/watch_manager.go:234.49,236.7 1 1
github.com/nutsdb/nutsdb/watch_manager.go:238.6,238.28 1 1
github.com/nutsdb/nutsdb/watch_manager.go:238.28,241.7 2 1
github.com/nutsdb/nutsdb/watch_manager.go:247.2,247.12 1 1
github.com/nutsdb/nutsdb/watch_manager.go:251.95,252.31 1 1
github.com/nutsdb/nutsdb/watch_manager.go:252.31,254.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:256.2,258.41 3 1
github.com/nutsdb/nutsdb/watch_manager.go:258.41,260.3 1 1
github.com/nutsdb/nutsdb/watch_manager.go:262.2,262.54 1 1
github.com/nutsdb/nutsdb/watch_manager.go:262.54,265.3 2 0
github.com/nutsdb/nutsdb/watch_manager.go:267.2,277.25 4 1
github.com/nutsdb/nutsdb/watch_manager.go:281.78,286.16 4 1
github.com/nutsdb/nutsdb/watch_manager.go:286.16,288.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:289.2,290.30 2 1
github.com/nutsdb/nutsdb/watch_manager.go:290.30,291.25 1 1
github.com/nutsdb/nutsdb/watch_manager.go:291.25,294.4 2 1
github.com/nutsdb/nutsdb/watch_manager.go:295.3,295.37 1 1
github.com/nutsdb/nutsdb/watch_manager.go:298.2,298.37 1 1
github.com/nutsdb/nutsdb/watch_manager.go:298.37,300.3 1 1
github.com/nutsdb/nutsdb/watch_manager.go:302.2,302.12 1 1
github.com/nutsdb/nutsdb/watch_manager.go:305.46,309.43 3 1
github.com/nutsdb/nutsdb/watch_manager.go:309.43,310.40 1 1
github.com/nutsdb/nutsdb/watch_manager.go:310.40,311.26 1 1
github.com/nutsdb/nutsdb/watch_manager.go:311.26,314.5 2 1
github.com/nutsdb/nutsdb/watch_manager.go:315.4,315.37 1 1
github.com/nutsdb/nutsdb/watch_manager.go:318.3,318.28 1 1
github.com/nutsdb/nutsdb/watch_manager.go:322.39,323.31 1 1
github.com/nutsdb/nutsdb/watch_manager.go:323.31,325.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:327.2,331.12 3 1
github.com/nutsdb/nutsdb/watch_manager.go:334.108,335.41 1 1
github.com/nutsdb/nutsdb/watch_manager.go:335.41,337.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:338.2,338.46 1 1
github.com/nutsdb/nutsdb/watch_manager.go:338.46,340.3 1 0
github.com/nutsdb/nutsdb/watch_manager.go:342.2,342.40 1 1
github.com/nutsdb/nutsdb/watch_manager.go:345.48,347.2 1 1
github.com/nutsdb/nutsdb/watch_manager.go:349.41,351.2 1 0
